Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,TX ID,Product,Quantity,Map_Quantity,Unit Price,Amount,Map_Amount,Order Date,Ship Date,Customer Gender,Order Mode,Rating C,State,County,Days to Deliver,Weeknum,Gender Value,Order Month,Order Mode and Gender Value will be used for making interactions
,,,,,,,,,,,,,,TX501379,T-Shirts,1.0,1.0,20.2,20.2,20.2,2025-02-21,2025-02-25,F,App,4.0,California,San Diego County,4.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501380,T-Shirts,3.0,3.0,15.4,46.2,46.2,2025-02-21,2025-02-22,M,Website,5.0,California,San Diego County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501381,Bikinis,1.0,1.0,59.2,59.2,59.2,2025-02-21,2025-02-22,M,Target.com,5.0,California,San Francisco,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501382,Shorts,1.0,1.0,46.7,46.7,46.7,2025-02-21,2025-02-26,M,App,4.0,California,San Francisco,5.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501383,Jeans,15.0,15.0,41.6,624.0,624.0,2025-02-21,2025-02-23,M,Website,4.0,California,San Joaquin County,2.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501384,T-Shirts,2.0,2.0,19.2,38.4,38.4,2025-02-21,2025-02-24,M,Partner App,5.0,California,San Mateo County,3.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501385,Pajama Sets,7.0,7.0,41.8,292.59999999999997,292.59999999999997,2025-02-21,2025-02-23,F,Target.com,4.0,California,Santa Clara County,2.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501386,T-Shirts,6.0,6.0,37.4,224.39999999999998,224.39999999999998,2025-02-21,2025-02-23,M,App,5.0,California,Santa Clara County,2.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501387,Bikinis,3.0,3.0,60.2,180.60000000000002,180.60000000000002,2025-02-21,2025-02-24,M,Partner App,3.0,California,Solano County,3.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501388,Sundresses,2.0,2.0,91.5,183.0,183.0,2025-02-22,2025-02-23,M,App,4.0,California,Ventura County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501389,Workout Tops,5.0,5.0,55.7,278.5,278.5,2025-02-22,2025-02-24,,Website,5.0,California,Alameda County,2.0,8.0,Unknown,February,
,,,,,,,,,,,,,,TX501390,Hoodies & Sweatshirts,2.0,2.0,76.7,153.4,153.4,2025-02-22,2025-02-24,M,App,3.0,California,Alameda County,2.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501391,T-Shirts,21.0,21.0,28.2,592.1999999999999,592.1999999999999,2025-02-22,2025-02-27,M,Target.com,4.0,California,Contra Costa County,5.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501392,Hoodies & Sweatshirts,5.0,5.0,93.2,466.0,466.0,2025-02-22,2025-02-24,F,Partner App,5.0,California,Contra Costa County,2.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501393,Pajama Sets,1.0,1.0,33.3,33.3,33.3,2025-02-22,2025-02-23,M,Partner App,4.0,California,Fresno County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501394,Bikinis,2.0,2.0,39.1,78.2,78.2,2025-02-22,2025-02-25,M,App,4.0,California,Humboldt County,3.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501395,Hoodies & Sweatshirts,12.0,12.0,45.3,543.5999999999999,543.5999999999999,2025-02-22,2025-02-23,M,Target.com,4.0,California,Imperial County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501396,Sundresses,7.0,7.0,33.9,237.29999999999998,237.29999999999998,2025-02-22,2025-02-23,M,Partner App,4.0,California,Imperial County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501397,T-Shirts,3.0,3.0,19.0,57.0,57.0,2025-02-22,2025-02-23,M,App,5.0,California,Inyo County,1.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501398,Graphic Tees,1.0,1.0,41.9,41.9,41.9,2025-02-22,2025-02-25,F,Target.com,4.0,California,Kern County,3.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501399,Tank Tops,4.0,4.0,37.5,150.0,150.0,2025-02-22,2025-02-22,F,App,4.0,California,Los Angeles County,0.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501400,Shorts,2.0,2.0,40.8,81.6,81.6,2025-02-22,2025-02-25,M,App,4.0,California,Los Angeles County,3.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501401,Shorts,4.0,4.0,23.1,92.4,92.4,2025-02-22,2025-02-23,F,Partner App,4.0,California,Los Angeles County,1.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501402,T-Shirts,5.0,5.0,39.3,196.5,196.5,2025-02-22,2025-02-23,F,App,4.0,California,Los Angeles County,1.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501403,Sneakers,4.0,4.0,85.2,340.8,340.8,2025-02-22,2025-02-27,M,Target.com,4.0,California,Los Angeles County,5.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501404,T-Shirts,6.0,6.0,16.0,96.0,96.0,2025-02-22,2025-02-25,M,Website,4.0,California,Los Angeles County,3.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501405,Tank Tops,2.0,2.0,33.8,67.6,67.6,2025-02-22,2025-02-26,F,Website,4.0,California,Los Angeles County,4.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501406,Workout Tops,1.0,1.0,70.0,70.0,70.0,2025-02-22,2025-02-23,F,App,4.0,California,Los Angeles County,1.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501407,Sundresses,1.0,1.0,88.0,88.0,88.0,2025-02-22,2025-02-27,F,Instagram,4.0,California,Los Angeles County,5.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501408,Sneakers,3.0,3.0,74.1,222.29999999999998,222.29999999999998,2025-02-22,2025-02-22,M,Partner App,3.0,California,Los Angeles County,0.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501409,Sneakers,1.0,1.0,161.9,161.9,161.9,2025-02-22,2025-02-24,M,Target.com,4.0,California,Los Angeles County,2.0,8.0,Male,February,
,,,,,,,,,,,,,,TX501410,Graphic Tees,2.0,2.0,44.0,88.0,88.0,2025-02-22,2025-02-23,O,Partner App,3.0,California,Los Angeles County,1.0,8.0,Other,February,
,,,,,,,,,,,,,,TX501411,Maxi Dresses,1.0,1.0,32.1,32.1,32.1,2025-02-22,2025-02-22,F,Instagram,1.0,California,Los Angeles County,0.0,8.0,Female,February,
,,,,,,,,,,,,,,TX501412,Sneakers,4.0,4.0,104.8,419.2,419.2,2025-02-23,2025-02-25,O,App,4.0,California,Los Angeles County,2.0,9.0,Other,February,
,,,,,,,,,,,,,,TX501413,Sundresses,6.0,6.0,67.4,404.40000000000003,404.40000000000003,2025-02-23,2025-02-24,F,Instagram,4.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501414,Jeans,2.0,2.0,115.2,230.4,230.4,2025-02-23,2025-02-24,F,Website,4.0,California,Nevada County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501415,T-Shirts,29.0,29.0,15.5,449.5,449.5,2025-02-23,2025-02-25,F,App,3.0,California,Riverside County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501416,Jeans,11.0,11.0,66.4,730.4000000000001,730.4000000000001,2025-02-23,2025-02-25,F,App,4.0,California,Sacramento County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501417,Sundresses,12.0,12.0,68.1,817.1999999999999,817.1999999999999,2025-02-23,2025-02-24,F,Target.com,4.0,California,San Diego County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501418,T-Shirts,5.0,5.0,32.5,162.5,162.5,2025-02-23,2025-02-27,M,Target.com,3.0,California,San Diego County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501419,Crop Tops,3.0,3.0,61.2,183.60000000000002,183.60000000000002,2025-02-23,2025-02-25,F,Website,3.0,California,San Diego County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501420,Sundresses,2.0,2.0,54.2,108.4,108.4,2025-02-23,2025-02-24,F,Website,4.0,California,San Diego County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501421,Maxi Dresses,8.0,8.0,28.7,229.6,229.6,2025-02-23,2025-02-25,M,Website,4.0,California,San Mateo County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501422,Casual Dresses,6.0,6.0,38.2,229.20000000000002,229.20000000000002,2025-02-23,2025-02-27,F,App,3.0,California,San Mateo County,4.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501423,T-Shirts,12.0,12.0,17.6,211.20000000000002,211.20000000000002,2025-02-23,2025-02-24,F,Target.com,3.0,California,San Mateo County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501424,Bikinis,3.0,3.0,74.6,223.79999999999998,223.79999999999998,2025-02-23,2025-02-23,F,Target.com,4.0,California,Santa Clara County,0.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501425,Sunglasses,15.0,15.0,72.6,1089.0,1089.0,2025-02-23,2025-02-23,,Website,3.0,California,Santa Clara County,0.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501426,Hoodies & Sweatshirts,1.0,1.0,62.3,62.3,62.3,2025-02-23,2025-02-24,F,Website,4.0,California,Santa Clara County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501427,Workout Tops,3.0,3.0,33.8,101.39999999999999,101.39999999999999,2025-02-23,2025-02-25,M,App,5.0,California,Tulare County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501428,Sundresses,1.0,1.0,85.7,85.7,85.7,2025-02-23,2025-02-26,M,Instagram,3.0,California,Alameda County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501429,Jeans,2.0,2.0,92.1,184.2,184.2,2025-02-23,2025-02-25,M,Website,4.0,California,Alameda County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501430,Sunglasses,3.0,3.0,65.1,195.29999999999998,195.29999999999998,2025-02-23,2025-02-26,M,App,4.0,California,Contra Costa County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501431,Sundresses,7.0,7.0,20.3,142.1,142.1,2025-02-23,2025-02-24,F,Target.com,5.0,California,Fresno County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501432,Jewelry,2.0,2.0,29.8,59.6,59.6,2025-02-23,2025-02-25,F,Website,5.0,California,Kings County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501433,Shorts,2.0,2.0,24.2,48.4,48.4,2025-02-23,2025-02-25,F,Instagram,5.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501434,Workout Tops,1.0,1.0,57.3,57.3,57.3,2025-02-23,2025-02-25,M,App,4.0,California,Los Angeles County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501435,Sneakers,1.0,1.0,108.9,108.9,108.9,2025-02-23,2025-02-25,F,Website,4.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501436,Hoodies & Sweatshirts,5.0,5.0,50.7,253.5,253.5,2025-02-23,2025-02-24,F,App,4.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501437,Hoodies & Sweatshirts,9.0,9.0,66.1,594.9,594.9,2025-02-23,2025-03-09,F,Website,4.0,California,Los Angeles County,14.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501438,Casual Dresses,5.0,5.0,36.7,183.5,183.5,2025-02-23,2025-02-27,F,Partner App,4.0,California,Los Angeles County,4.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501439,T-Shirts,17.0,17.0,19.3,328.1,328.1,2025-02-23,2025-02-25,M,App,4.0,California,Marin County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501440,T-Shirts,4.0,4.0,20.7,82.8,82.8,2025-02-23,2025-02-24,M,Website,5.0,California,Sacramento County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501441,Sandals,3.0,3.0,54.7,164.10000000000002,164.10000000000002,2025-02-23,2025-02-23,O,Website,2.0,California,Sacramento County,0.0,9.0,Other,February,
,,,,,,,,,,,,,,TX501442,Graphic Tees,2.0,2.0,19.8,39.6,39.6,2025-02-23,2025-02-27,F,Partner App,3.0,California,San Diego County,4.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501443,Hoodies & Sweatshirts,1.0,1.0,41.1,41.1,41.1,2025-02-23,2025-02-25,F,App,5.0,California,San Diego County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501444,Maxi Dresses,8.0,8.0,43.5,348.0,348.0,2025-02-23,2025-02-27,F,Instagram,4.0,California,San Diego County,4.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501445,T-Shirts,14.0,14.0,19.0,266.0,266.0,2025-02-23,2025-02-24,M,App,4.0,California,San Joaquin County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501446,Sneakers,4.0,4.0,51.4,205.6,205.6,2025-02-23,2025-02-23,F,App,4.0,California,San Joaquin County,0.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501447,Bikinis,2.0,2.0,39.8,79.6,79.6,2025-02-23,2025-02-26,M,Instagram,3.0,California,Ventura County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501448,Jeans,5.0,5.0,61.0,305.0,305.0,2025-02-23,2025-02-24,,App,5.0,California,Alameda County,1.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501449,T-Shirts,11.0,11.0,15.1,166.1,166.1,2025-02-24,2025-03-01,M,Instagram,5.0,California,Fresno County,5.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501450,Tank Tops,7.0,7.0,71.3,499.09999999999997,499.09999999999997,2025-02-24,2025-02-25,M,Partner App,4.0,California,Los Angeles County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501451,Bikinis,1.0,1.0,25.8,25.8,25.8,2025-02-24,2025-02-26,F,App,5.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501452,T-Shirts,5.0,5.0,39.6,198.0,198.0,2025-02-24,2025-02-26,M,Website,5.0,California,Los Angeles County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501453,Sandals,2.0,2.0,64.0,128.0,128.0,2025-02-24,2025-02-24,M,Website,3.0,California,Los Angeles County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501454,T-Shirts,2.0,2.0,30.6,61.2,61.2,2025-02-24,2025-02-27,M,App,5.0,California,Los Angeles County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501455,T-Shirts,2.0,2.0,21.3,42.6,42.6,2025-02-24,2025-02-25,M,App,3.0,California,Los Angeles County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501456,Hoodies & Sweatshirts,1.0,1.0,40.8,40.8,40.8,2025-02-24,2025-02-26,F,Partner App,4.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501457,Sundresses,4.0,4.0,27.7,110.8,110.8,2025-02-24,2025-02-25,F,App,3.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501458,Jeans,2.0,2.0,64.6,129.2,129.2,2025-02-24,2025-02-25,M,App,3.0,California,Los Angeles County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501459,Jeans,16.0,16.0,91.1,1457.6,1457.6,2025-02-24,2025-02-25,F,Website,5.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501460,Tank Tops,1.0,1.0,39.5,39.5,39.5,2025-02-24,2025-03-04,F,App,4.0,California,Los Angeles County,8.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501461,Sundresses,2.0,2.0,21.8,43.6,43.6,2025-02-24,2025-02-28,M,Partner App,5.0,California,Los Angeles County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501462,T-Shirts,2.0,2.0,51.0,102.0,102.0,2025-02-24,2025-02-27,M,Instagram,5.0,California,Los Angeles County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501463,Sneakers,1.0,1.0,92.6,92.6,92.6,2025-02-24,2025-02-27,F,App,5.0,California,Plumas County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501464,Sundresses,2.0,2.0,31.1,62.2,62.2,2025-02-24,2025-03-01,,Website,1.0,California,Riverside County,5.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501465,Sandals,3.0,3.0,56.4,169.2,169.2,2025-02-24,2025-02-25,,Website,4.0,California,Sacramento County,1.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501466,Sundresses,1.0,1.0,41.9,41.9,41.9,2025-02-24,2025-02-24,M,Website,4.0,California,Sacramento County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501467,Bikinis,7.0,7.0,45.9,321.3,321.3,2025-02-24,2025-02-25,M,Instagram,5.0,California,San Diego County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501468,Baseball Caps,9.0,9.0,24.4,219.6,219.6,2025-02-24,2025-02-28,M,Instagram,5.0,California,San Diego County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501469,T-Shirts,1.0,1.0,18.2,18.2,18.2,2025-02-24,2025-02-25,F,Target.com,5.0,California,San Diego County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501470,T-Shirts,4.0,4.0,51.2,204.8,204.8,2025-02-24,2025-02-25,F,App,4.0,California,San Diego County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501471,Jeans,1.0,1.0,59.7,59.7,59.7,2025-02-24,2025-02-27,M,App,5.0,California,San Diego County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501472,Graphic Tees,2.0,2.0,33.6,67.2,67.2,2025-02-24,2025-02-26,F,App,4.0,California,San Francisco,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501473,Casual Dresses,1.0,1.0,90.4,90.4,90.4,2025-02-24,2025-02-28,M,Website,5.0,California,Santa Barbara County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501474,Maxi Dresses,3.0,3.0,70.3,210.89999999999998,210.89999999999998,2025-02-24,2025-02-24,M,Website,5.0,California,Santa Clara County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501475,Graphic Tees,2.0,2.0,20.5,41.0,41.0,2025-02-24,2025-02-27,F,App,3.0,California,Santa Clara County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501476,Sandals,11.0,11.0,37.6,413.6,413.6,2025-02-24,2025-02-25,M,App,4.0,California,Solano County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501477,Sandals,4.0,4.0,61.5,246.0,246.0,2025-02-24,2025-03-03,F,Website,2.0,California,Ventura County,7.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501478,Sundresses,1.0,1.0,33.5,33.5,33.5,2025-02-25,2025-03-01,M,Partner App,3.0,California,Alameda County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501479,Graphic Tees,3.0,3.0,29.3,87.9,87.9,2025-02-25,2025-02-27,F,Website,5.0,California,Contra Costa County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501480,Sneakers,2.0,2.0,125.9,251.8,251.8,2025-02-25,2025-03-02,F,Partner App,3.0,California,Contra Costa County,5.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501481,Sandals,5.0,5.0,29.3,146.5,146.5,2025-02-25,2025-02-25,M,Target.com,4.0,California,Humboldt County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501482,Sundresses,1.0,1.0,37.8,37.8,37.8,2025-02-25,2025-02-28,F,App,5.0,California,Los Angeles County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501483,Shorts,4.0,4.0,31.7,126.8,126.8,2025-02-25,2025-02-26,M,Target.com,5.0,California,Los Angeles County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501484,T-Shirts,5.0,5.0,26.3,131.5,131.5,2025-02-25,2025-02-26,F,Instagram,5.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501485,T-Shirts,3.0,3.0,23.1,69.30000000000001,69.30000000000001,2025-02-25,2025-02-26,O,Target.com,3.0,California,Los Angeles County,1.0,9.0,Other,February,
,,,,,,,,,,,,,,TX501486,Graphic Tees,1.0,1.0,22.3,22.3,22.3,2025-02-25,2025-02-27,F,Target.com,4.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501487,Casual Dresses,2.0,2.0,99.5,199.0,199.0,2025-02-25,2025-02-27,F,Target.com,4.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501488,Casual Dresses,4.0,4.0,47.4,189.6,189.6,2025-02-25,2025-02-28,F,Website,4.0,California,Los Angeles County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501489,Shorts,11.0,11.0,37.5,412.5,412.5,2025-02-25,2025-02-27,F,App,1.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501490,Bikinis,1.0,1.0,45.1,45.1,45.1,2025-02-25,2025-03-02,M,Instagram,5.0,California,Merced County,5.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501491,Sandals,10.0,10.0,34.4,344.0,344.0,2025-02-25,2025-02-28,M,Target.com,4.0,California,Napa County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501492,Graphic Tees,2.0,2.0,38.0,76.0,76.0,2025-02-25,2025-02-27,F,Website,4.0,California,Placer County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501493,Workout Tops,14.0,14.0,32.4,453.59999999999997,453.59999999999997,2025-02-25,2025-02-28,M,Partner App,4.0,California,Sacramento County,3.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501494,Jeans,3.0,3.0,40.9,122.69999999999999,122.69999999999999,2025-02-25,2025-02-25,,Website,4.0,California,San Diego County,0.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501495,Hoodies & Sweatshirts,7.0,7.0,76.2,533.4,533.4,2025-02-25,2025-02-27,F,Target.com,3.0,California,San Diego County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501496,Sneakers,1.0,1.0,85.6,85.6,85.6,2025-02-25,2025-02-27,M,Target.com,4.0,California,San Diego County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501497,Graphic Tees,4.0,4.0,25.0,100.0,100.0,2025-02-25,2025-02-27,F,Target.com,5.0,California,San Diego County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501498,Sneakers,5.0,5.0,150.7,753.5,753.5,2025-02-25,2025-02-26,,App,5.0,California,San Diego County,1.0,9.0,Unknown,February,
,,,,,,,,,,,,,,TX501499,T-Shirts,1.0,1.0,19.6,19.6,19.6,2025-02-25,2025-02-26,M,Website,2.0,California,San Diego County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501500,Tote Bags,2.0,2.0,37.5,75.0,75.0,2025-02-25,2025-02-28,F,Website,5.0,California,San Francisco,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501501,Sundresses,3.0,3.0,51.9,155.7,155.7,2025-02-25,2025-03-03,F,App,2.0,California,Santa Clara County,6.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501502,Tank Tops,2.0,2.0,30.9,61.8,61.8,2025-02-25,2025-02-27,F,Website,4.0,California,Sonoma County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501503,Graphic Tees,3.0,3.0,21.2,63.599999999999994,63.599999999999994,2025-02-25,2025-02-28,F,Website,4.0,California,Stanislaus County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501504,Tote Bags,17.0,17.0,17.5,297.5,297.5,2025-02-25,2025-02-26,M,Website,3.0,California,Ventura County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501505,Casual Dresses,2.0,2.0,53.8,107.6,107.6,2025-02-25,2025-03-02,F,App,5.0,California,Alameda County,5.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501506,Jewelry,2.0,2.0,17.0,34.0,34.0,2025-02-25,2025-02-26,M,Instagram,4.0,California,Alameda County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501507,Jeans,1.0,1.0,103.2,103.2,103.2,2025-02-25,2025-03-05,M,Target.com,3.0,California,Contra Costa County,8.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501508,Jeans,4.0,4.0,70.3,281.2,281.2,2025-02-25,2025-02-26,M,App,4.0,California,Los Angeles County,1.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501509,Sneakers,2.0,2.0,73.8,147.6,147.6,2025-02-25,2025-02-25,M,Instagram,5.0,California,Los Angeles County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501510,Tank Tops,12.0,12.0,67.7,812.4000000000001,812.4000000000001,2025-02-25,2025-03-01,M,Website,3.0,California,Los Angeles County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501511,Tote Bags,7.0,7.0,43.8,306.59999999999997,306.59999999999997,2025-02-25,2025-02-27,M,Website,4.0,California,Los Angeles County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501512,Pajama Sets,6.0,6.0,71.9,431.40000000000003,431.40000000000003,2025-02-25,2025-02-26,F,Target.com,4.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501513,T-Shirts,2.0,2.0,26.3,52.6,52.6,2025-02-26,2025-02-28,F,App,3.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501514,Jeans,4.0,4.0,52.6,210.4,210.4,2025-02-26,2025-02-28,F,Target.com,3.0,California,Los Angeles County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501515,Bikinis,1.0,1.0,32.7,32.7,32.7,2025-02-26,2025-03-05,F,App,5.0,California,Los Angeles County,7.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501516,Sandals,4.0,4.0,38.9,155.6,155.6,2025-02-26,2025-02-27,F,App,4.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501517,Sundresses,5.0,5.0,35.0,175.0,175.0,2025-02-26,2025-02-28,M,App,4.0,California,Los Angeles County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501518,Sneakers,2.0,2.0,121.0,242.0,242.0,2025-02-26,2025-02-27,F,Website,3.0,California,Los Angeles County,1.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501519,Jeans,3.0,3.0,65.1,195.29999999999998,195.29999999999998,2025-02-26,2025-03-02,M,Target.com,4.0,California,San Benito County,4.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501520,Tank Tops,21.0,21.0,63.8,1339.8,1339.8,2025-02-26,2025-02-28,F,App,4.0,California,San Diego County,2.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501521,Hoodies & Sweatshirts,1.0,1.0,77.7,77.7,77.7,2025-02-26,2025-02-28,M,App,4.0,California,San Diego County,2.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501522,Sandals,4.0,4.0,60.3,241.2,241.2,2025-02-26,2025-02-26,M,App,5.0,California,San Diego County,0.0,9.0,Male,February,
,,,,,,,,,,,,,,TX501523,Sandals,2.0,2.0,124.1,248.2,248.2,2025-02-26,2025-03-01,F,App,5.0,California,San Diego County,3.0,9.0,Female,February,
,,,,,,,,,,,,,,TX501524,Sunglasses,7.0,7.0,66.0,462.0,462.0,2025-02-26,2025-02-26,,Instagram,4.0,California,San Francisco,0.0,9.0,Unknown,February,
